gene_id,"(MEAN) Desiccation stress (Wang et al., 2011) No desiccation stress","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 36hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 36hr"
AGAP000329,68.91111979092521,69.07288507064536,69.49705955110345,70.498709173794,77.07387594878271
AGAP000120,313.2253891808639,330.6973326933115,321.77200877351726,309.02668445418857,321.7709451196402
AGAP009864,,,,,
AGAP000118,489.81741049764224,501.7100539998868,496.5163914935875,402.83709642403556,387.66948175006826
AGAP013029,119.48918805182478,141.9331249785547,135.14353025871344,157.82834056380355,163.61598854277457
AGAP001893,106.04038242129269,107.74315794630438,121.19004952533724,120.64567939856994,129.2165240796207
AGAP029102,185.2346313569377,189.7616987684178,189.1110648072914,174.57674062229393,193.31905669434002
AGAP004808,36.7368870043474,34.02863853501438,39.4704873370727,39.75804638619504,36.733214174159755
AGAP000111,45.761146476355044,50.16007294291824,50.6867322171146,52.12410349058973,49.89557512460127
AGAP000109,7146.70399469494,6956.037572820479,7106.630673092093,6204.126941259575,5747.557544782782
AGAP000108,172.66148732910102,122.81134149781565,136.8304063279952,142.05517077302133,161.66310700660603
AGAP003610,97.66349680877607,91.65147887762096,88.54238250557238,90.24264034337268,93.33179012721342
AGAP029120,21.631660090763997,20.94897228800868,21.609948081888376,19.07961312268438,22.23745768313924
AGAP001478,255.23987033492435,200.47344560353815,236.90299032672243,207.57445339232538,197.57502548020554
AGAP000939,224.6277609334929,430.36290310070194,300.9082657783913,413.8265903355319,318.7400850561098
AGAP000941,1714.265462634283,1108.2459001020338,1246.9604133379235,1230.795108660292,1153.2981415314152
AGAP000942,742.3855446001376,669.7655888125405,752.6393875036869,520.7645723598102,431.14815885250425
AGAP000944,,,,,
AGAP013136,1151.2815200853186,1121.3143068005,1129.5050142402679,1012.8169935479627,1201.1771245771524
AGAP008340,124.81434772915802,118.70072413849958,118.84439314324405,122.88158467566542,128.97968106433882
AGAP000951,266.20055723371127,257.28703169051425,270.36604403478935,251.55628171900162,291.65383070118907
AGAP013002,,,,,
AGAP004671,231.55673302810254,319.26901982780856,231.69160563920275,247.44301377921562,206.54537267327638
AGAP000954,511.7401357319676,736.921685269236,603.6809757859401,588.4883467235334,604.6317745074474
AGAP003050,,,,,
AGAP000962,14.753726851071733,16.18939993958686,14.199812511603234,14.933469993535386,17.74490958016911
AGAP011031,59.54289460404589,56.39732972254278,57.66703492853091,62.161632997752356,62.5810203054306
AGAP000957,88.97063826184178,89.35289520531417,89.31527098128379,91.47655158389264,94.99984839397146
AGAP000952,9334.131067085496,10128.708436630579,9573.545891435917,10242.55088716222,9760.122094539964
AGAP000950,2237.0781174505237,2150.6394425067433,2194.1936621376826,1843.5552650084442,1808.903787275529
AGAP009910,157.16459519823536,158.29507283922337,147.11621515139845,155.12823908652396,137.27704425063123
AGAP000126,171.22090508362507,176.78689448304257,187.60409734737365,204.58618699624344,256.44813389157287
AGAP000947,1748.61876391678,1485.878132865519,1360.1029293562112,1022.0074509848797,766.3271838680124
AGAP000946,181.50273529983454,174.74592927106042,225.38850257506084,157.91013061034974,123.06585585816936
AGAP010221,130.34306499779998,102.05301372742856,143.518207358507,114.97887238642708,121.87343721040367
AGAP000943,2239.619016913638,1899.593750978981,1898.211260499514,2100.984757416032,1832.9267288069852
AGAP005484,100.87798524139342,104.76205306932602,105.1363322273352,103.17270365556463,101.55423135911774
AGAP000964,2306.6363016420614,1609.16894973992,1756.84960563814,3155.712303548912,3557.463896344013
AGAP013506,141.96902857992058,147.5727534405678,142.79111559135134,139.32906942274437,153.92068825415808
AGAP029195,907.2508392240904,563.6301117575341,222.18229649299238,640.1372676697613,483.9899952302381
AGAP005971,296.97571537961846,241.61855033091786,240.87862071202082,321.27446917211745,343.69777311207645
AGAP013018,48.75303361555964,45.70459922601376,41.248577120648136,47.42751795200786,45.912549586960786
AGAP000973,253.5268956774068,282.89225930057023,273.9048762627354,268.30518821056313,265.81707625567634
AGAP010427,218.07152120727972,266.7389922311821,202.1384488079091,264.7239603774098,270.63908998256125
AGAP000969,415.28988413882496,272.0711099552575,303.79723541365894,300.9046107547898,301.3444875913287
AGAP001269,258.1085007765928,336.3527662311755,298.25087722455095,313.01519700123885,346.2927362461199
AGAP000967,252.9629426210063,247.85930388727917,265.4061043679267,227.27695993471775,197.90396475286903
AGAP006172,57.786077802091405,57.828245478797456,69.54464108962021,72.5064531955598,104.47230494886932
AGAP000977,490.3983052317346,525.4510796645826,473.848734958525,316.29572422444846,328.98857062233736
AGAP000978,176.24548276889104,174.25244632933595,171.88501936311022,174.53106207977262,178.40514891942328
AGAP003817,181.1866012753063,221.78050995880733,198.1858300852838,217.5253788689479,219.17256522257424
AGAP002982,364.10798761222253,471.59676215318666,408.8420845827653,434.34570518889564,491.18864958851464
AGAP009706,32.29967006442292,31.661443833021746,32.78371539620713,30.0244301836358,30.29371484346328
AGAP004891,418.80143779642054,667.847514767887,501.47538450231934,574.1374874189862,570.1404775120019
AGAP000991,157.16542639886924,182.6556243795492,174.80951650053086,150.7670720338567,148.21488988943966
AGAP003918,355.6809996531909,358.20769491681,346.15099214089986,350.9806393140981,350.6124568383205
AGAP000994,310.08418567335696,365.7220480742654,373.6687459507647,306.26065117313965,294.2784894867863
AGAP000997,1341.470673320197,1414.9887917000963,1505.5240716573132,1177.5111209239565,1250.9136942023952
AGAP000995,612.0157922536653,651.6641369325591,701.236617908209,512.3887737920394,460.003271087952
AGAP000990,189.64040631388934,178.29778905426798,181.66195852106122,180.36397832099132,184.75248254860537
AGAP013262,175.2825680290168,171.70922198503195,172.60914276269986,172.66837133007652,180.10964756721117
AGAP003175,125.77379661740946,116.923414217055,120.5735758800854,121.16212399837136,136.56936851408267
AGAP000987,562.0890885850871,310.38607146540863,534.4422024141772,533.3855988020478,766.4227630068868
AGAP002758,177.37359594358773,192.81119666964725,183.58444703365328,179.08398791427658,182.08983989786472
AGAP013093,123.96122673814952,117.71179713392192,111.11154677655017,114.08873260670848,106.36920310341111
AGAP000979,217.60003780329126,209.79224656332335,197.54089714642313,167.51424374541386,152.91504549975835
AGAP000976,,,,,
AGAP008429,242.77019298796637,291.22236415273096,235.3803347863215,230.39810314909397,272.216999058158
AGAP009140,152.3742148756809,178.27863761880346,165.30511544771616,168.1535043519962,163.00510315650342
AGAP013460,,,,,
AGAP001005,14.659282426446522,13.434446897244465,13.239828606141481,13.274103664097389,13.2764112314342
AGAP013024,41.51907795676536,39.584400279642495,40.01523453555892,40.29524363413565,44.731940884009745
AGAP013251,61.80204093497522,48.039527294995594,56.09839258271299,51.633214362694616,50.53963717245809
AGAP001483,62.931373740686524,61.631774174496876,60.038039648893715,60.42851777015375,64.35022184591493
AGAP010731,3060.7089780236074,2998.60301263081,3284.5954149697986,2620.179456105347,1647.0859203784223
AGAP000999,858.5599015180113,795.560468484062,990.8343711391334,831.5532437730783,867.7305497104228
AGAP005574,114.45664226080498,145.16879675887486,148.83939529720902,135.01561863793577,146.51282923901877
AGAP001008,,,,,
AGAP007474,517.7008935275728,476.4991858788233,510.11327953912075,515.4187801679119,509.37518359534374
AGAP007095,61.42354877469081,59.86132938170609,64.1530089901571,59.99300643021513,63.45373706472818
AGAP001014,,,,,
AGAP008486,111.38877563122173,118.11001947585885,117.11787481130301,111.117514649372,111.62424491441976
AGAP001011,62.73582045585653,71.2678737185507,73.77920707646106,77.21851886629378,78.04043848972265
AGAP001012,57.43865385004911,58.80329212301878,56.95951484381869,63.1496362580651,66.85591742672993
AGAP001013,,,,,
AGAP006762,78.14782089557636,85.795129580619,76.71018741913224,85.1506150183928,84.74942400683601
AGAP001018,142.24977851392467,129.87320263202346,144.67781222107473,127.35151605151725,138.57789079896
AGAP009783,400.1058068899629,587.5396301528673,539.918354594273,1111.4864843536616,1145.7924649403924
AGAP011347,74.9896680968788,77.15230455923809,77.67346512591226,75.11842742829042,78.7622942667196
AGAP008747,279.2138577603625,296.6045051610531,294.4085770425167,308.33501688122027,313.4392966229207
AGAP001021,273.64753961461383,276.5921330296037,353.7628355835694,347.51224294002446,435.623571540033
AGAP001023,4491.012492867513,4242.062319199311,4407.859794621177,4524.758318313606,4521.440238927326
AGAP001024,70.79902262302278,73.01735110089184,76.27693771914795,76.78778805037719,76.87805768816843
AGAP000306,745.8917605618153,717.866920932905,712.4481626337245,670.8370726848424,684.0801696189004
AGAP013181,693.862681459572,759.0921426194159,744.4655269381309,688.3554596783683,614.8376108276422
AGAP001026,167.72381248983146,169.86988888271958,167.86528190311498,160.30160298383754,146.35957913281055
AGAP001027,315.8985592430692,226.30858265472483,265.26995148819947,247.25698835703514,238.23748288644362
AGAP001028,249.7576457110597,251.78523955913423,266.8536937844047,236.4391214854184,215.39085179817187
AGAP011849,230.33163306806628,253.2733322432615,194.88898358435029,232.0844932732803,221.4164223710538
AGAP001030,388.43178211585075,393.14630145642445,496.6247965272921,428.79597071458943,435.0940413630152
AGAP001032,1092.81254121821,958.3822976359289,845.778521826089,992.5226213620327,945.7936851140042
AGAP012389,291.0183643000715,286.209197215635,267.80447110113283,215.9418084388958,227.05061337992495
AGAP001036,469.9163132941748,529.6737525941364,640.617833434486,568.2778264681832,665.0642233270567
AGAP001566,122.9525284303449,111.93053907305041,121.2425636640275,126.43330084758706,123.62700270533679
AGAP010201,,,,,
AGAP005143,51.88183141028004,52.178236022097025,51.43264959118966,55.1923444788269,55.92442644035034
AGAP001037,489.65780919206026,480.55322123664064,522.3996271604949,429.8181027065142,411.42720505321535
AGAP001909,176.65734143155592,193.76141531360193,167.87778672891582,163.6386803873489,173.64052073262755
AGAP000008,444.40575520131404,655.7780082396151,556.1518574977667,617.2532455803513,585.9193570892854
AGAP008414,228.4758017608561,212.545066359253,226.7427399846361,230.52866261037175,262.09511838828377
AGAP029626,124.7293739718318,118.1257721851644,112.99323260060277,129.51720614046735,126.11213632460317
AGAP001514,184.6907112914361,181.1737188155467,176.80527217247592,173.71127473226323,186.22505898880613
AGAP008993,248.54185395457242,183.59907092405112,271.00579739052597,222.78255831041378,238.64900150226825
AGAP000002,97.06252432879855,107.36573761693921,115.29091652439617,111.34014307552373,112.32120919811162
AGAP000005,923.3412737827832,911.4913360929285,832.9464923182711,805.5527741326023,715.3703371698599
AGAP000007,222.02641125226674,214.07536128311548,214.74897066089235,199.30167694657342,222.06114282292816
AGAP001338,94.98028479764803,98.80416887077335,108.56592612357909,96.4682669125661,105.8485994475956
AGAP006428,93.61822449888506,92.58746643706148,99.90170934397956,99.1272615083011,96.3150865676625
AGAP000011,277.04469450370283,272.39003402677355,402.35706192751957,881.4148176231799,1282.0170023163134
AGAP009282,32.472633737118095,34.534704643366695,31.55162729681138,35.93325031451635,33.53230909476324
AGAP007688,52.076748099529155,61.51217334680465,56.55989304912619,54.06132775425501,44.1806676658215
AGAP001041,343.8748998151294,324.56531571174804,352.9910085124387,342.74807949186163,376.2245341632932
AGAP001043,210.34445182951424,184.85529724397813,210.58186664703092,193.3300948727667,194.51083056762855
AGAP001044,116.01861332759249,108.76871985649672,114.18129723176891,114.71955025374325,131.92187520375552
AGAP001045,610.2250820797394,832.5596426491073,576.2445824832778,590.006769808397,431.3355427014694
AGAP001042,375.2465787130876,382.19694730534104,327.64337311966165,268.00805381010645,215.157591618846
AGAP001040,155.03685960501213,229.29203004976978,165.71639613606132,161.12621887618684,152.56744795903006
AGAP013541,,,,,
AGAP006041,97.67652250026117,101.67157151351903,101.48445024410665,106.3727569253145,117.22961493542387
AGAP029756,64.75479328776824,68.99214312590408,65.20745023732361,71.29159201115907,68.63027997459729
AGAP010700,285.85803075875833,341.57352350581067,281.5949470090562,291.3702723978231,277.4459855262941
AGAP013435,135.08630107125782,133.45018886258578,135.82356598513434,155.9592164023878,144.72129384870908
AGAP013373,50.76808666330263,51.420171398774436,51.91802823579905,52.93610044364037,54.411762286316204
AGAP012973,,,,,
AGAP000130,,,,,
AGAP028629,226.21352351638163,250.1355435974773,242.30410546709908,223.4465993199108,238.77230630915713
AGAP000233,74.28253870326512,76.17998147697696,78.88121852817751,81.31079199767413,90.54522405912032
AGAP013462,,,,,
AGAP000138,41.08056352694604,31.89698804222944,37.14426428874444,41.44015425080261,38.747911511551685
AGAP004566,200.6660070903339,170.88596997900487,151.78100728573645,204.4447928387059,208.57222505488068
AGAP011603,244.34635646782007,157.91985171417159,161.34193350157074,207.57876709284773,256.6831703030942
AGAP029372,2660.211174815566,3162.281294148366,3407.682079662133,4588.00039428944,6406.111306988584
AGAP028728,346.9222821743625,324.8840916881272,307.83132074241325,210.47808203416054,140.11894144923303
AGAP000974,83.68176042670682,70.8395168828147,77.21564447771122,77.61480638899104,70.39926029385377
AGAP008728,69.5618768291392,72.93161866940706,74.8281914292927,70.95070231729395,80.17960271897027
AGAP029650,265.01223098250256,306.6174863918885,282.84321068641185,300.30689934928773,324.90747021223785
AGAP011778,115.48407110504593,105.79957368804602,108.73524354943785,112.23307690683502,99.02348775812759
AGAP009510,2493.1142633659088,2585.555091651537,2659.9192801920954,2514.6931610049946,2295.2994215778663
AGAP001258,181.62701711277307,235.66031938128486,188.87133954175437,172.6782518154244,193.4866206373869
AGAP000133,,,,,
AGAP000132,906.5498802537376,1056.6964663277574,1466.1328192099709,897.8060805700139,876.9211350093395
AGAP000129,265.7733342141001,228.6450252838004,309.72305148983617,267.9283128027542,291.57008439972867
AGAP000128,442.358987582799,270.81824177265685,264.811339690676,288.1515162571533,273.60929124923683
AGAP011883,154.9871751122139,148.25197416428108,144.43083655648633,144.45862226312985,139.887195694116
AGAP001236,259.1489056125472,179.57435619557248,133.60197271311628,271.29668291749977,111.29718127040948
AGAP001047,1028.2193342404041,1318.973441665805,1049.771819825191,999.6556776678732,944.1289824367386
AGAP028087,119.16010444403284,121.11300715289818,130.73055905691433,123.26226505016332,133.31081515546538
AGAP001046,266.5853368536139,306.94097806195276,272.30010906451474,271.83455411429657,228.3078604524753
AGAP001051,712.3870294188621,742.7112247492212,700.9243753067469,580.6732196512462,493.48645310552473
AGAP001050,158.09384952182228,132.5582261581116,139.66579625676982,120.56500805150296,106.93768156627235
AGAP001052,230.4288320775927,109.35421483743124,114.34412176854111,101.06298058915567,75.96636386022207
AGAP001053,4372.900782815345,3773.761518794106,3562.532499517888,4047.001083721792,3941.966826120086
AGAP001057,,,,,
AGAP000824,499.1336870901254,452.0363860965935,487.8423344786449,508.3483814948314,532.4448739053411
AGAP001056,5577.39204942529,5979.773275487211,5552.706130814053,5883.260246261798,5880.269370667252
AGAP008612,569.2840562549594,599.379097686836,615.5490038525164,530.8508075713161,548.7087413495378
